ID,Raw_kit_germfree1,Raw_kit_germfree3,Raw_kit_germfree4,Raw_kit_microbiota1,Raw_kit_microbiota2,Raw_kit_microbiota3,Raw_MH63_germfree2,Raw_MH63_germfree3,Raw_MH63_microbiota1,Raw_MH63_microbiota3,Scale_kit_germfree1,Scale_kit_germfree3,Scale_kit_germfree4,Scale_kit_microbiota1,Scale_kit_microbiota2,Scale_kit_microbiota3,Scale_MH63_germfree2,Scale_MH63_germfree3,Scale_MH63_microbiota1,Scale_MH63_microbiota3,Kit_microbiota_vs_germfree_log2FoldChange,Kit_microbiota_vs_germfree_pvalue,Kit_microbiota_vs_germfree_padj,MH63_microbiota_vs_germfree_log2FoldChange,MH63_microbiota_vs_germfree_pvalue,MH63_microbiota_vs_germfree_padj,cl,Kit_microbiota_vs_germfree_log2FoldChange,Kit_microbiota_vs_germfree_pvalue,Kit_microbiota_vs_germfree_padj,MH63_microbiota_vs_germfree_log2FoldChange,MH63_microbiota_vs_germfree_pvalue,MH63_microbiota_vs_germfree_padj,RAPDB,Product,Gene
LOC4339323,76.51388812,113.7332179,52.75671925,18.28118458,29.38279321,22.88241936,29.94372361,22.1039986,72.215673,403.3199389,-0.065322316,0.254601785,-0.269530477,-0.565869892,-0.470444419,-0.526319317,-0.465622861,-0.533010344,-0.102268242,2.743786083,-1.770821645,1.16E-05,4.64E-05,3.192130525,0.004481323,0.015931393,9,-1.770821645,1.16E-05,4.64E-05,3.192130525,0.004481323,0.015931393,Os05g0516700,uncharacterized LOC4339323,LOC4339323
LOC4330189,566.2027721,773.1438959,545.4364038,245.3527404,432.5800111,247.546173,670.3530382,597.8605336,319.8122661,1330.531251,-0.020868822,0.625714375,-0.085752903,-1.023358009,-0.438370333,-1.016504675,0.304546498,0.07804519,-0.790710785,2.367259464,-1.0222307,1.22E-05,4.85E-05,0.380340567,0.683021581,0.803089472,9,-1.0222307,1.22E-05,4.85E-05,0.380340567,0.683021581,0.803089472,Os02g0654700,ethylene-responsive transcription factor 2,LOC4330189
LOC9267535,61.2111105,99.21408367,36.58933754,5.773005656,15.5075853,18.72197947,17.38667823,6.315428172,27.51073257,82.36217699,0.735598882,1.893062524,-0.014311048,-0.952889815,-0.656401908,-0.558500505,-0.599170024,-0.936369152,-0.290819813,1.379800859,-2.294228717,1.56E-05,6.13E-05,2.212495097,0.008900242,0.028422736,9,-2.294228717,1.56E-05,6.13E-05,2.212495097,0.008900242,0.028422736,Os02g0270800,subtilisin-like protease SBT3.3,LOC9267535
LOC9272536,29.42841851,56.86660893,24.67652997,3.848670437,0.8161887,8.320879766,8.693339113,16.84114179,12.60908576,58.58752796,0.354734545,1.677265826,0.125691698,-0.878219103,-1.024385884,-0.662656902,-0.644704219,-0.251977011,-0.455963732,1.760214782,-3.136156887,1.58E-05,6.18E-05,1.492011724,0.119148085,0.23432281,9,-3.136156887,1.58E-05,6.18E-05,1.492011724,0.119148085,0.23432281,Os01g0768333,auxin-responsive protein SAUR71,LOC9272536
LOC107278025,29.42841851,50.81696969,36.58933754,10.5838437,7.345698302,7.280769795,2.897779704,6.315428172,16.04792733,293.7867344,-0.188656186,0.053242585,-0.107668114,-0.401783267,-0.438405822,-0.439140146,-0.488710587,-0.450057901,-0.339985948,2.801165387,-2.212282188,2.13E-05,8.17E-05,5.075841038,0.003341619,0.01237618,9,-2.212282188,2.13E-05,8.17E-05,5.075841038,0.003341619,0.01237618,Os08g0173000,translation initiation factor IF-2,LOC107278025
LOC4333197,82.39957182,111.3133622,47.65123029,7.697340875,24.48566101,24.9626393,21.2503845,11.57828498,8.023963666,366.8088707,0.107526673,0.371394211,-0.209587038,-0.57420663,-0.420996254,-0.416643345,-0.450521419,-0.538789096,-0.571225867,2.703048764,-2.070136671,2.13E-05,8.17E-05,3.513218269,0.067667157,0.15230248,9,-2.070136671,2.13E-05,8.17E-05,3.513218269,0.067667157,0.15230248,Os03g0437200,zinc finger protein 36-like,LOC4333197
LOC4331362,77.69102486,15.72906205,7.658233439,1.924335219,0,0,21.2503845,10.52571362,21.77932995,33.11468972,2.521531212,-0.139045297,-0.485597537,-0.731804633,-0.814433408,-0.814433408,0.098034036,-0.362471186,0.120746355,0.607473865,-5.742046134,2.20E-05,8.43E-05,0.790184811,0.305083845,0.470218335,9,-5.742046134,2.20E-05,8.43E-05,0.790184811,0.305083845,0.470218335,Os03g0111300,non-specific lipid-transfer protein 2-like,LOC4331362
LOC4345574,125.9536312,117.3630014,108.066183,57.73005656,59.58177511,57.20604839,38.63706272,29.47199814,206.3304943,1763.569501,-0.2450866,-0.261228052,-0.278696406,-0.373275992,-0.369796687,-0.374260583,-0.409150971,-0.426371764,-0.09406166,2.831928714,-1.006032823,3.33E-05,1.24E-04,4.854045616,2.04E-04,0.00105265,9,-1.006032823,3.33E-05,1.24E-04,4.854045616,2.04E-04,0.00105265,Os08g0415600,U-box domain-containing protein 19,LOC4345574
LOC4351514,60.03397376,204.4778066,41.6948265,25.01635784,15.5075853,21.84230939,63.75115349,45.26056857,32.09585467,165.5734486,-0.116121919,2.122853714,-0.400390918,-0.658918293,-0.806310602,-0.708118158,-0.058503156,-0.345119541,-0.549181376,1.519810248,-2.294478942,3.80E-05,1.40E-04,0.86347595,0.244622313,0.401290333,9,-2.294478942,3.80E-05,1.40E-04,0.86347595,0.244622313,0.401290333,Os12g0150200,cytochrome P450 94C1,LOC4351514
LOC4339974,38.84551243,187.5388167,42.54574133,8.659508484,7.345698302,26.00274927,9.659265681,5.26285681,4.585122095,427.9436825,-0.273166689,0.824815015,-0.245843444,-0.496066303,-0.505767745,-0.368000274,-0.488683892,-0.521147872,-0.526152404,2.600013607,-2.688305296,5.33E-05,1.91E-04,4.85662239,0.02326111,0.063489709,9,-2.688305296,5.33E-05,1.91E-04,4.85662239,0.02326111,0.063489709,Os06g0127100,dehydration-responsive element-binding protein 1C,LOC4339974
LOC4327669,36.49123895,68.96588743,28.9311041,7.697340875,5.713320901,14.56153959,48.2963284,62.10171036,67.6305509,393.9798982,-0.32091989,-0.038836349,-0.386589257,-0.571031442,-0.588265173,-0.511407163,-0.218377704,-0.09846044,-0.050435442,2.78432286,-2.276243738,6.50E-05,2.30E-04,2.065289233,0.065841356,0.149037963,9,-2.276243738,6.50E-05,2.30E-04,2.065289233,0.065841356,0.149037963,Os01g0705700,transcription factor bHLH13,LOC4327669
LOC4337418,55.3254268,94.37437227,72.32776026,33.67586633,16.323774,27.04285924,71.47856604,50.52342538,55.02146514,84.90946081,-0.030637646,1.513320055,0.641618246,-0.88664042,-1.572725441,-1.148903133,0.608041924,-0.220504158,-0.042655998,1.13908657,-1.535018482,9.65E-05,3.32E-04,0.202284825,0.669718426,0.792687914,9,-1.535018482,9.65E-05,3.32E-04,0.202284825,0.669718426,0.792687914,Os04g0679050,probable polyol transporter 4,LOC4337418
LOC4331668,80.04529834,27.82834054,55.30946373,8.659508484,18.7723401,12.48131965,0.965926568,0,90.55616138,137.5533265,0.795923368,-0.332580771,0.261336657,-0.746854356,-0.528297534,-0.664258014,-0.913126759,-0.934002202,1.023082378,2.038777233,-2.021951862,1.14E-04,3.85E-04,7.826951166,2.25E-07,2.08E-06,9,-2.021951862,1.14E-04,3.85E-04,7.826951166,2.25E-07,2.08E-06,Os03g0156300,expansin-A20-like,LOC4331668
LOC4330027,281.3356809,304.9018181,196.5613249,76.01124114,147.7301547,146.6555059,73.41041917,79.99542352,73.36195352,1344.965859,0.022887536,0.083883408,-0.196532631,-0.508550566,-0.322921601,-0.325703098,-0.515282234,-0.498238368,-0.515407677,2.775865232,-1.075652393,1.20E-04,4.05E-04,3.2090199,0.042923829,0.105360299,9,-1.075652393,1.20E-04,4.05E-04,3.2090199,0.042923829,0.105360299,Os02g0624300,transcription factor MYB30-like,LOC4330027
LOC4338424,68.27393094,87.11480518,61.26586751,23.09202262,35.91230281,26.00274927,97.55858337,82.10056624,51.58262357,295.4849236,-0.184462054,0.0541544,-0.27321798,-0.756683206,-0.594316547,-0.71981935,0.186423067,-0.00935008,-0.395854611,2.693126362,-1.336957018,1.41E-04,4.70E-04,0.951346811,0.388073211,0.554846771,9,-1.336957018,1.41E-04,4.70E-04,0.951346811,0.388073211,0.554846771,Os05g0324700,uncharacterized LOC4338424,LOC4338424
LOC4330270,69.45106768,55.65668109,77.43324922,19.24335219,23.66947231,35.363739,41.53484243,55.78628219,46.99750148,65.38028483,1.056064568,0.341938254,1.469296852,-1.543155813,-1.314018488,-0.708613999,-0.389140037,0.348647618,-0.106341774,0.845322819,-1.382783902,1.93E-04,6.28E-04,0.214608582,0.66108818,0.785839363,9,-1.382783902,1.93E-04,6.28E-04,0.214608582,0.66108818,0.785839363,Os02g0670100,probable serine/threonine-protein kinase PIX13,LOC4330270
LOC4346335,42.37692265,26.61841269,31.48384858,9.621676094,9.794264402,7.280769795,1.931853136,1.052571362,33.24213519,28.86921668,1.559354313,0.497870084,0.825603066,-0.647020384,-0.635394935,-0.804702495,-1.165002466,-1.224230384,0.944040248,0.649482954,-1.904311217,2.62E-04,8.32E-04,4.364810141,1.27E-04,6.84E-04,9,-1.904311217,2.62E-04,8.32E-04,4.364810141,1.27E-04,6.84E-04,Os08g0562500,BAHD acyltransferase DCR,LOC4346335
LOC4329169,57.67970028,82.27509378,58.71312303,15.39468175,35.09611411,21.84230939,55.05781438,49.47085402,72.215673,73.0221363,0.25353625,1.36648988,0.300299137,-1.659881595,-0.76838211,-1.36812328,0.134894626,-0.117918073,0.911296152,0.947789012,-1.443119027,3.85E-04,0.001183135,0.473974934,0.252353783,0.410520353,9,-1.443119027,3.85E-04,0.001183135,0.473974934,0.252353783,0.410520353,Os02g0321600,uncharacterized LOC4329169,LOC4329169
LOC107277688,27.07414503,27.82834054,16.16738171,5.773005656,4.080943501,4.160439883,21.2503845,11.57828498,16.04792733,34.81287893,0.947312955,1.017380148,-0.065960498,-1.031631522,-1.188829548,-1.181444078,0.406266838,-0.492302369,-0.077058194,1.666266268,-2.335789181,4.26E-04,0.001297863,0.638150119,0.435564271,0.600403028,9,-2.335789181,4.26E-04,0.001297863,0.638150119,0.435564271,0.600403028,Os05g0457600,uncharacterized LOC107277688,LOC107277688
LOC107279948,38.84551243,48.39711399,79.9859937,13.47034653,24.48566101,18.72197947,9.659265681,4.210285448,72.215673,78.96579856,-0.001705457,0.322466964,1.394563987,-0.862914847,-0.489065379,-0.684679338,-0.992259365,-1.177192656,1.130846572,1.359939518,-1.563523607,5.32E-04,0.001590752,3.434329782,1.58E-07,1.50E-06,9,-1.563523607,5.32E-04,0.001590752,3.434329782,1.58E-07,1.50E-06,0,WD repeat-containing protein RUP2,LOC107279948
LOC9272673,96.52521271,127.0424242,76.58233439,58.69222417,43.25800111,37.44395895,89.83117083,85.25828033,96.287564,120.5714344,0.447269434,1.467713863,-0.219587008,-0.817802324,-1.333896887,-1.528308717,0.223431887,0.07052209,0.439322859,1.251334802,-1.099899449,5.89E-04,0.001745382,0.312152766,0.374072383,0.542019766,9,-1.099899449,5.89E-04,0.001745382,0.312152766,0.374072383,0.542019766,Os01g0727700,uncharacterized LOC9272673,LOC9272673
LOC107278043,16.47991436,29.03826839,22.12378549,3.848670437,5.713320901,4.160439883,30.90965018,21.05142724,22.92561048,46.70020345,-0.28133161,0.644713768,0.13484401,-1.212751844,-1.075253654,-1.189762155,0.782708321,0.055768966,0.193970096,1.947094102,-2.288431427,6.36E-04,0.001869694,0.429727233,0.528833131,0.682205292,9,-2.288431427,6.36E-04,0.001869694,0.429727233,0.528833131,0.682205292,Os06g0234300,protein ALTERED XYLOGLUCAN 4-like,LOC107278043
LOC4347618,47.08546961,166.9700433,49.35305994,18.28118458,13.8752079,39.52417889,9.659265681,11.57828498,46.99750148,1216.752573,-0.307744097,0.013288458,-0.301671837,-0.384877567,-0.396676099,-0.327992077,-0.407965747,-0.402826907,-0.307979662,2.824445535,-1.882599553,8.67E-04,0.002484139,5.895513088,7.16E-04,0.003246195,9,-1.882599553,8.67E-04,0.002484139,5.895513088,7.16E-04,0.003246195,Os09g0522000,dehydration-responsive element-binding protein 1B-like,LOC4347618
LOC107279944,114.1822638,88.32473303,109.7680126,34.63803394,64.47890732,55.12582845,5.795559408,4.210285448,122.652016,214.8209359,0.516420789,0.109089951,0.446883576,-0.736630713,-0.266550718,-0.41388874,-1.190983041,-1.215955688,0.649843864,2.101770718,-1.015036732,0.000950772,0.002701879,5.072643642,2.60E-15,5.87E-14,9,-1.015036732,9.51E-04,0.002701879,5.072643642,2.60E-15,5.87E-14,Os02g0285700,serine/threonine-protein kinase RHS3,LOC107279944
LOC107277790,38.84551243,37.50776334,33.18567824,13.47034653,15.5075853,14.56153959,7.727412545,11.57828498,51.58262357,33.11468972,0.882805183,0.792911092,0.502475527,-0.822355745,-0.685457331,-0.749029731,-1.208269543,-0.949498536,1.738713844,0.497705239,-1.325521449,0.002639027,0.006833585,2.132448885,0.003080548,0.011524452,9,-1.325521449,0.002639027,0.006833585,2.132448885,0.003080548,0.011524452,Os01g0638800,uncharacterized LOC107277790,LOC107277790
LOC4331832,24.71987155,73.80559883,22.97470032,9.621676094,7.345698302,16.64175953,3.863706272,8.420570896,45.85122095,333.694181,-0.298687739,0.190445903,-0.316078171,-0.449139526,-0.471819383,-0.379185199,-0.506517034,-0.461108401,-0.088116266,2.780205817,-1.858387256,0.002808759,0.007227854,4.954257767,3.10E-04,0.001540288,9,-1.858387256,0.002808759,0.007227854,4.954257767,3.10E-04,0.001540288,Os03g0180800,protein TIFY 11a-like,LOC4331832
LOC4342188,227.1873909,366.6081385,322.4967193,76.97340875,255.4670632,114.4120968,31.87557675,19.99885588,263.6445205,586.7243742,0.003701823,0.799461531,0.54769061,-0.853661493,0.165111256,-0.639975941,-1.111062478,-1.178850207,0.21178502,2.055799878,-1.032108258,0.004502713,0.01104878,4.032784141,2.72E-17,7.10E-16,9,-1.032108258,0.004502713,0.01104878,4.032784141,2.72E-17,7.10E-16,0,peroxidase 3,LOC4342188
LOC107275744,40.02264917,55.65668109,53.60763407,26.94069306,23.66947231,19.76208944,52.16003468,22.1039986,45.85122095,48.39839266,0.084391811,1.178987168,1.035525945,-0.831523449,-1.060553495,-1.334123561,0.934174253,-1.170157995,0.492471291,0.670808034,-1.084896174,0.00455517,0.011170761,0.340859579,0.580864826,0.725375348,9,-1.084896174,0.00455517,0.011170761,0.340859579,0.580864826,0.725375348,Os01g0768300,uncharacterized protein At4g15545,LOC107275744
LOC4338619,14.12564088,15.72906205,2.55274448,0.962167609,1.6323774,0,2.897779704,5.26285681,4.585122095,11.88732451,1.414108491,1.691904918,-0.590922597,-0.866493721,-0.750378324,-1.033191486,-0.531144446,-0.121389363,-0.238808471,1.026314999,-3.563588621,0.006710862,0.015800011,1.032270035,0.441971564,0.606827257,9,-3.563588621,0.006710862,0.015800011,1.032270035,0.441971564,0.606827257,Os05g0376800,protein GAST1,LOC4338619
LOC9271453,25.89700829,26.61841269,40.84391168,13.47034653,13.0590192,11.44120968,19.31853136,5.26285681,22.92561048,25.47283824,0.537306388,0.608219816,2.006574047,-0.684223701,-0.724656821,-0.883686096,-0.109352197,-1.491012833,0.245220556,0.49561084,-1.306195977,0.008472268,0.019389698,0.971684569,0.283738762,0.446551804,9,-1.306195977,0.008472268,0.019389698,0.971684569,0.283738762,0.446551804,Os01g0632000,uncharacterized LOC9271453,LOC9271453
LOC4334593,63.56538398,107.6835786,48.50214512,52.91921851,22.85328361,19.76208944,166.1393697,170.5165607,160.4792733,1727.058433,-0.365492366,-0.280795195,-0.394410451,-0.385930648,-0.44365059,-0.449584998,-0.168573012,-0.160169774,-0.179439144,2.828046177,-1.197444298,0.010710384,0.023867347,2.487373206,0.071207521,0.15822075,9,-1.197444298,0.010710384,0.023867347,2.487373206,0.071207521,0.15822075,Os03g0820400,zinc finger protein ZAT12,LOC4334593
LOC4343718,5.885683702,14.5191342,5.956403786,0,0.8161887,2.080219941,2.897779704,10.52571362,1.146280524,16.13279755,-0.018886628,1.458927269,-0.006781257,-1.026356953,-0.886647458,-0.670279398,-0.530335215,0.775361361,-0.83014464,1.735142919,-3.210509616,0.013014395,0.028372217,0.387259303,0.803207035,0.883173029,9,-3.210509616,0.013014395,0.028372217,0.387259303,0.803207035,0.883173029,Os07g0580200,uncharacterized LOC4343718,LOC4343718
LOC4352145,11.7713674,31.45812409,7.658233439,2.886502828,4.080943501,5.200549854,2.897779704,5.26285681,17.19420786,19.52917599,0.104528596,2.209954458,-0.335355878,-0.84567483,-0.717933815,-0.598196054,-0.84446881,-0.591532555,0.684481339,0.93419755,-2.054023242,0.014361006,0.030948564,2.179096606,0.034503936,0.087892531,9,-2.054023242,0.014361006,0.030948564,2.179096606,0.034503936,0.087892531,Os12g0443000,cytochrome P450 94B3,LOC4352145
LOC4343171,7.062820442,12.0992785,3.403659306,0,0.8161887,1.040109971,4.82963284,11.57828498,11.46280524,8.490946081,0.208304068,1.273992528,-0.565955493,-1.286152188,-1.113450883,-1.066070301,-0.264226872,1.163752997,1.139318081,0.510488062,-3.588241276,0.014797042,0.031784406,0.281932298,0.79733079,0.88002034,9,-3.588241276,0.014797042,0.031784406,0.281932298,0.79733079,0.88002034,Os07g0464200,acetylserotonin O-methyltransferase 3-like%2C transcript variant X2,LOC4343171
LOC4351203,23.54273481,18.14891775,35.73842272,6.735173265,12.2428305,10.40109971,19.31853136,5.26285681,46.99750148,34.81287893,0.159830423,-0.228039872,1.036824398,-1.048804163,-0.652747602,-0.785186774,-0.14393276,-1.154678688,1.84646665,0.970268388,-1.403925013,0.014915398,0.032010466,1.723688379,0.034033076,0.086922156,9,-1.403925013,0.014915398,0.032010466,1.723688379,0.034033076,0.086922156,Os11g0703000,osmotin-like protein,LOC4351203
LOC4339496,31.78269199,45.97725829,28.08018928,9.621676094,21.22090621,14.56153959,47.33040184,51.57599674,50.43634305,64.53119022,-0.261445535,0.523288247,-0.466135055,-1.486597291,-0.845344327,-1.213501398,0.598095566,0.832809448,0.769804722,1.549025623,-1.204265833,0.015835834,0.03371313,0.222212469,0.627313903,0.761552364,9,-1.204265833,0.015835834,0.03371313,0.222212469,0.627313903,0.761552364,Os05g0545300,mitogen-activated protein kinase kinase kinase 17,LOC4339496
LOC9271295,27.07414503,18.14891775,27.22927445,11.54601131,4.897132201,11.44120968,24.1481642,9.473142258,5.731402619,30.56740589,1.044243431,0.116727593,1.060364588,-0.569451044,-1.260407193,-0.580342103,0.740173465,-0.78486504,-1.17370923,1.407265533,-1.398579026,0.018375567,0.038422928,0.122053378,0.909622802,0.946179646,9,-1.398579026,0.018375567,0.038422928,0.122053378,0.909622802,0.946179646,Os05g0530701,receptor like protein 29,LOC9271295
LOC4338597,14.12564088,42.34747474,23.82561514,2.886502828,15.5075853,6.240659824,0.965926568,3.157714086,2.292561048,41.6056358,-0.073893219,1.70866825,0.538781367,-0.783785232,0.01339384,-0.571928304,-0.905093623,-0.766654852,-0.821300077,1.661811851,-1.68078367,0.020178251,0.041731125,3.432573734,0.029529179,0.077256087,9,-1.68078367,0.020178251,0.041731125,3.432573734,0.029529179,0.077256087,Os05g0372900,serrate RNA effector molecule homolog,LOC4338597
LOC4348531,21.18846133,39.92761904,11.91280757,3.848670437,7.345698302,12.48131965,3.863706272,7.367999534,12.60908576,592.6680365,-0.273214675,-0.171089822,-0.323765227,-0.367713244,-0.348655106,-0.320666944,-0.367631301,-0.348533568,-0.319970643,2.841240531,-1.621569018,0.020993486,0.043206132,5.754070263,0.003669813,0.013423979,9,-1.621569018,0.020993486,0.043206132,5.754070263,0.003669813,0.013423979,Os10g0391400,protein TIFY 11e-like,LOC4348531
LOC4336614,7297.070653,5426.526406,8333.008897,4462.533372,6807.829948,5919.265843,798.8212718,563.1256787,6662.182404,8688.785125,0.635851631,-0.024495842,1.001562948,-0.364808756,0.4631378,0.149453127,-1.658187959,-1.741394218,0.411720685,1.127160583,-0.292854597,0.091260821,0.153282007,3.494090556,2.04E-56,2.67E-54,9,-0.292854597,0.091260821,0.153282007,3.494090556,2.04E-56,2.67E-54,Os04g0554500,14 kDa proline-rich protein DC2.15,LOC4336614
LOC9267617,2322.490789,2833.651024,2420.001767,1642.420109,1663.392571,1748.424861,536.0892453,425.2388303,2753.365818,2694.177192,0.479431435,1.064922225,0.591122008,-0.299531974,-0.275509794,-0.178112502,-1.56674035,-1.693710119,0.972962316,0.905166754,-0.583698279,1.07E-08,6.21E-08,2.501408789,1.04E-49,1.14E-47,9,-0.583698279,1.07E-08,6.21E-08,2.501408789,1.04E-49,1.14E-47,Os12g0137700,cytosolic sulfotransferase 5,LOC9267617
LOC4330552,4730.912559,3989.13212,3685.312114,2430.435381,2017.618467,1866.997397,931.1532116,868.3713737,3289.825103,3634.974017,1.505171858,0.943107367,0.7128958,-0.237953824,-0.550754913,-0.664884041,-1.373995199,-1.421566474,0.413225987,0.67475344,-0.973715371,6.86E-14,6.42E-13,1.94425697,2.95E-45,2.93E-43,9,-0.973715371,6.86E-14,6.42E-13,1.94425697,2.95E-45,2.93E-43,Os02g0720600,aspartyl protease family protein At5g10770,LOC4330552
LOC9271479,1170.07392,719.9070706,736.8922398,950.621598,620.3034121,543.9775147,278.1868516,246.3016987,1375.536629,1796.684191,0.667119245,-0.253455799,-0.218721737,0.218347126,-0.457141704,-0.613225423,-1.156757786,-1.221961779,1.087283107,1.94851475,-0.312096996,0.17785952,0.267921974,2.596799768,6.82E-36,4.75E-34,9,-0.312096996,0.17785952,0.267921974,2.596799768,6.82E-36,4.75E-34,Os04g0438200,uncharacterized LOC9271479,LOC9271479
LOC4330226,53569.13878,45920.39168,58051.96221,33674.90416,42174.91871,34841.6038,17816.51555,15547.53159,50366.41993,56685.55604,0.834711931,0.332163319,1.129248626,-0.472406721,0.086073048,-0.3957506,-1.51435661,-1.663436547,0.624282446,1.039471109,-0.509190671,1.52E-05,5.96E-05,1.681943395,7.42E-35,4.94E-33,9,-0.509190671,1.52E-05,5.96E-05,1.681943395,7.42E-35,4.94E-33,Os02g0662000,14 kDa proline-rich protein DC2.15,LOC4330226
LOC4331437,3057.024115,3050.228109,3194.334259,2618.058065,2809.321506,3134.891452,1436.332807,1411.498196,3822.845547,4052.728565,0.2281632,0.220343658,0.386153422,-0.276914879,-0.056845533,0.317758021,-1.636618035,-1.665192949,1.109323868,1.373829227,-0.120015118,0.195435507,0.289032347,1.467701569,9.81E-34,6.22E-32,9,-0.120015118,0.195435507,0.289032347,1.467701569,9.81E-34,6.22E-32,Os03g0121200,peroxidase 5,LOC4331437
LOC4330791,1348.998704,1312.771717,1444.853376,748.5664001,939.4331939,967.3022728,442.3943682,443.1325434,1545.186146,1412.044333,0.698205734,0.610541175,0.93016147,-0.754761716,-0.2928891,-0.225449584,-1.495657889,-1.493871601,1.17295362,0.85076789,-0.629625543,2.80E-07,1.39E-06,1.739027746,9.66E-30,5.04E-28,9,-0.629625543,2.80E-07,1.39E-06,1.739027746,9.66E-30,5.04E-28,Os02g0759000,transcription factor bHLH94,LOC4330791
